order_id,customer_id,product_id,quantity,order_date,status,payment_amount
11457,11457,11457,8,20-10-2024,Completed,8197.03
11458,11458,11458,2,23-03-2025,NA,881.42
11459,11459,11459,6,24-11-2023,NA,14399.44
11460,11460,11460,-2,13-01-2024,Pending,6843.1
11461,11461,11461,2,23-11-2023,Completed,8959.77
11462,11462,11462,-2,06-12-2023,Cancelled,0
11463,11463,11463,4,25-11-2024,Pending,10401.22
11464,11464,11464,5,11-07-2024,Completed,9755.88
11465,11465,11465,8,14-11-2024,Completed,8518.66
11466,11466,11466,0,12-03-2024,Pending,9716.69
11467,11467,11467,10,09-06-2025,NA,8940.2
11468,11468,11468,4,27-11-2023,Completed,14372.98
11469,11469,11469,8,05-10-2025,Cancelled,6685.62
11470,11470,11470,2,14-07-2024,NA,7342.73
11471,11471,11471,5,28-12-2023,Pending,1746.56
11472,11472,11472,4,05-08-2023,NA,6238.01
11473,11473,11473,0,07-08-2023,Cancelled,7427.81
11474,11474,11474,4,12-01-2025,Pending,5644.77
11475,11475,11475,7,14-06-2025,NA,11320.09
11476,11476,11476,3,22-12-2023,Cancelled,3755.4
11477,11477,11477,5,28-07-2024,Completed,2088.48
11478,11478,11478,-2,25-04-2025,Cancelled,4524.79
11479,11479,11479,8,04-03-2026,Cancelled,9424.28
11480,11480,11480,9,10-10-2025,Completed,4410.34
11481,11481,11481,10,14-04-2026,Completed,14723.67
11482,11482,11482,2,12-02-2024,NA,9759.31
11483,11483,11483,1,10-09-2024,Completed,1602.68
11484,11484,11484,4,27-11-2023,Pending,2025.4
11485,11485,11485,6,16-05-2025,Pending,3007.13
11486,11486,11486,-2,23-02-2025,Cancelled,1463.97
11487,11487,11487,4,07-03-2024,Cancelled,1608.5
11488,11488,11488,9,30-10-2024,Completed,11795.66
11489,11489,11489,4,15-04-2026,Pending,11249.52
11490,11490,11490,0,01-07-2024,NA,3015.89
11491,11491,11491,2,22-04-2024,Pending,6282.3
11492,11492,11492,-2,17-10-2023,Cancelled,11614.55
11493,11493,11493,7,10-06-2024,Completed,10191.16
11494,11494,11494,5,16-11-2024,NA,342.66
11495,11495,11495,9,13-12-2025,Cancelled,14862.4
11496,11496,11496,-2,22-01-2026,NA,2166.35
11497,11497,11497,9,13-02-2026,Cancelled,13844.17
11498,11498,11498,4,22-09-2024,NA,3337.35
11499,11499,11499,4,16-01-2025,NA,6137.96
11500,11500,11500,9,24-01-2025,Cancelled,13586.65
11501,11501,11501,-2,11-02-2026,Completed,6742.22
11502,11502,11502,7,23-11-2024,Completed,12795.58
11503,11503,11503,10,20-01-2025,NA,14542.21
11504,11504,11504,4,03-02-2024,Completed,10152.64
11505,11505,11505,6,17-10-2024,Cancelled,695.76
11506,11506,11506,-2,10-03-2024,Completed,8861.39
11507,11507,11507,2,03-11-2025,Completed,5770.86
11508,11508,11508,4,18-04-2026,Pending,10667.58
11509,11509,11509,7,03-09-2024,Completed,9835.12
11510,11510,11510,2,05-08-2023,NA,12357.31
11511,11511,11511,7,25-03-2025,Pending,12439.03
11512,11512,11512,1,16-05-2024,Completed,5134.82
11513,11513,11513,0,05-11-2025,Completed,9845.67
11514,11514,11514,9,06-01-2024,NA,9589.15
11515,11515,11515,4,06-06-2024,NA,13891.87
11516,11516,11516,4,16-12-2024,NA,6837.08
11517,11517,11517,-2,29-03-2025,Completed,10134.18
11518,11518,11518,4,23-05-2024,Completed,7312.09
11519,11519,11519,9,11-05-2023,Completed,13945.9
11520,11520,11520,7,27-07-2024,Cancelled,10464.69
11521,11521,11521,3,23-10-2025,Cancelled,4089.53
11522,11522,11522,9,09-01-2025,Pending,1940.74
11523,11523,11523,2,13-01-2025,NA,11022.71
11524,11524,11524,3,12-03-2026,Completed,11892.93
11525,11525,11525,2,04-06-2023,NA,9205.87
11526,11526,11526,0,30-01-2025,Completed,14395.06
11527,11527,11527,4,20-09-2023,Pending,2930.68
11528,11528,11528,7,12-07-2023,Completed,7874.81
11529,11529,11529,5,04-09-2023,Completed,6462.77
11530,11530,11530,8,16-08-2023,Pending,12664.11
11531,11531,11531,6,14-01-2026,NA,2745.01
11532,11532,11532,5,10-12-2023,Pending,11385.01
11533,11533,11533,-2,21-09-2024,Pending,10470.57
11534,11534,11534,7,31-01-2025,Completed,12554.25
11535,11535,11535,10,02-12-2023,Pending,6343.18
11536,11536,11536,2,02-08-2023,Completed,1903.9
11537,11537,11537,4,07-12-2023,Pending,7762.46
11538,11538,11538,9,16-11-2024,Cancelled,9414.81
11539,11539,11539,4,20-05-2025,Completed,11388.06
11540,11540,11540,9,10-02-2024,Completed,0
11541,11541,11541,2,02-07-2025,Completed,13320.43
11542,11542,11542,10,06-08-2025,Completed,5768.46
11543,11543,11543,9,05-02-2026,Cancelled,9776.59
11544,11544,11544,4,17-03-2024,NA,624.85
11545,11545,11545,6,30-11-2023,Completed,8764.94
11546,11546,11546,3,10-09-2025,Completed,6904.7
11547,11547,11547,7,26-08-2023,Completed,3102.13
11548,11548,11548,3,25-01-2025,Cancelled,4202.71
11549,11549,11549,-2,04-11-2024,Pending,8155.12
11550,11550,11550,7,01-11-2025,Cancelled,3645.06
11551,11551,11551,8,25-12-2024,Completed,13149.33
11552,11552,11552,1,11-01-2026,Completed,8109.75
11553,11553,11553,-2,15-07-2023,Completed,295.12
11554,11554,11554,8,03-08-2023,Pending,12197.8
11555,11555,11555,-2,13-10-2024,NA,7213.4
11556,11556,11556,10,28-11-2025,Pending,9199.8
11557,11557,11557,9,25-03-2024,Completed,9689.31
11558,11558,11558,8,04-12-2023,Completed,3495.56
11559,11559,11559,2,25-06-2025,Cancelled,5634.77
11560,11560,11560,2,28-01-2025,Pending,11995.19
11561,11561,11561,4,08-11-2025,Completed,14260.12
11562,11562,11562,4,09-11-2025,Cancelled,4739.55
11563,11563,11563,4,07-11-2023,Completed,1287.22
11564,11564,11564,4,07-12-2023,Completed,14665.22
11565,11565,11565,4,18-07-2023,Completed,13598.71
11566,11566,11566,-2,20-02-2024,Cancelled,255.63
11567,11567,11567,8,24-05-2025,Completed,6568.71
11568,11568,11568,1,05-02-2025,Pending,14294.16
11569,11569,11569,10,07-01-2026,Completed,12068.96
11570,11570,11570,3,05-04-2026,Pending,6008.17
11571,11571,11571,10,16-03-2026,Cancelled,7111.83
11572,11572,11572,2,05-08-2023,Completed,7082.71
11573,11573,11573,7,01-09-2025,Pending,8248.1
11574,11574,11574,1,23-12-2025,Pending,4063.17
11575,11575,11575,7,08-12-2025,Cancelled,2293.31
11576,11576,11576,4,09-11-2025,NA,14063.46
11577,11577,11577,4,16-01-2025,Cancelled,11908.71
11578,11578,11578,4,21-11-2024,NA,2662.16
11579,11579,11579,1,14-05-2023,Completed,5008.9
11580,11580,11580,2,21-07-2024,Pending,12453.97
11581,11581,11581,9,27-03-2026,Completed,1497.31
11582,11582,11582,3,28-12-2023,NA,1820.19
11583,11583,11583,10,29-10-2023,Pending,2691.19
11584,11584,11584,-2,28-08-2024,NA,10750.95
11585,11585,11585,1,17-10-2023,NA,8954.76
11586,11586,11586,8,01-03-2024,NA,8839.71
11587,11587,11587,8,26-05-2023,Pending,334.3
11588,11588,11588,9,27-03-2026,Pending,3165.12
11589,11589,11589,9,15-07-2025,Completed,13912.2
11590,11590,11590,1,25-09-2023,Pending,12018.79
11591,11591,11591,8,17-07-2023,Cancelled,6628.78
11592,11592,11592,-2,23-06-2024,Cancelled,13207.33
11593,11593,11593,1,16-03-2026,Completed,2330.77
11594,11594,11594,4,21-09-2025,NA,13749.29
11595,11595,11595,0,30-01-2025,NA,3431.01
11596,11596,11596,-2,09-09-2024,Pending,10220.88
11597,11597,11597,6,29-03-2025,Cancelled,2158.4
11598,11598,11598,8,17-02-2026,Completed,8267.69
11599,11599,11599,3,14-09-2025,Completed,5093.85
11600,11600,11600,4,04-01-2026,NA,12120.83
11601,11601,11601,8,11-11-2023,Pending,11688.35
11602,11602,11602,10,28-09-2024,Pending,9273.12
11603,11603,11603,2,14-08-2024,Completed,7008.76
11604,11604,11604,6,27-11-2023,NA,7084.59
11605,11605,11605,7,24-01-2024,Cancelled,9208.74
11606,11606,11606,4,12-10-2025,Pending,12674.2
11607,11607,11607,1,06-03-2025,NA,13424.29
11608,11608,11608,7,31-10-2023,Cancelled,14861.85
11609,11609,11609,9,22-01-2024,Pending,5206.88
11610,11610,11610,9,31-12-2025,NA,10771.97
11611,11611,11611,3,20-08-2023,Pending,10627.42
11612,11612,11612,1,26-10-2024,Cancelled,10721.41
11613,11613,11613,7,06-03-2025,Completed,12056.89
11614,11614,11614,1,21-07-2025,Cancelled,6660.42
11615,11615,11615,2,06-08-2023,NA,9577.39
11616,11616,11616,9,05-01-2025,Cancelled,14643.55
11617,11617,11617,-2,11-05-2025,Pending,9121.04
11618,11618,11618,1,18-03-2026,Pending,10690.97
11619,11619,11619,0,02-06-2024,Completed,0
11620,11620,11620,5,05-01-2026,Completed,0
11621,11621,11621,3,06-07-2023,NA,3125.17
11622,11622,11622,9,30-08-2025,Pending,8557.43
11623,11623,11623,8,27-05-2024,Completed,6063.49
11624,11624,11624,7,20-01-2024,NA,6579.3
11625,11625,11625,3,21-01-2024,Pending,3479.48
11626,11626,11626,10,14-03-2026,Cancelled,9311.24
11627,11627,11627,2,14-10-2025,Cancelled,14827.66
11628,11628,11628,7,15-08-2024,Completed,14840.03
11629,11629,11629,1,23-02-2026,Completed,12430.68
11630,11630,11630,4,21-05-2023,Cancelled,9861.55
11631,11631,11631,9,31-03-2024,Pending,13983.72
11632,11632,11632,2,24-06-2023,NA,4406.52
11633,11633,11633,1,26-06-2025,Completed,5705.6
11634,11634,11634,4,04-06-2023,Pending,893.93
11635,11635,11635,6,24-05-2025,NA,0
11636,11636,11636,6,07-01-2026,Completed,12347.41
11637,11637,11637,3,27-10-2023,Completed,1028.74
11638,11638,11638,5,09-10-2023,Completed,10066.13
11639,11639,11639,2,29-07-2025,NA,13469.17
11640,11640,11640,4,01-01-2025,Completed,4074.39
11641,11641,11641,2,06-07-2025,Cancelled,14974.34
11642,11642,11642,9,16-03-2025,Cancelled,4878.65
11643,11643,11643,0,09-12-2024,NA,362.63
11644,11644,11644,10,28-08-2025,Completed,11636.83
11645,11645,11645,7,22-11-2023,Completed,2152.41
11646,11646,11646,8,02-06-2024,Pending,3880.21
11647,11647,11647,5,20-07-2025,Completed,7105.32
11648,11648,11648,4,06-04-2024,Pending,4312.5
11649,11649,11649,5,08-07-2023,NA,2361.11
11650,11650,11650,2,04-04-2024,Completed,11008.68
11651,11651,11651,9,28-11-2024,NA,1926.97
11652,11652,11652,4,12-01-2024,Completed,7574
11653,11653,11653,10,24-08-2024,Completed,14965.1
11654,11654,11654,1,20-01-2025,NA,14249.72
11655,11655,11655,1,23-09-2024,Completed,8709
11656,11656,11656,8,19-08-2023,Pending,2226.03
11657,11657,11657,-2,16-04-2024,Completed,12310.88
11658,11658,11658,4,23-11-2024,Pending,12415.71
11659,11659,11659,6,11-08-2024,Cancelled,10026
11660,11660,11660,4,17-12-2024,Completed,14138.13
11661,11661,11661,3,13-01-2025,Completed,702.85
11662,11662,11662,2,19-08-2025,NA,13498.91
11663,11663,11663,-2,15-07-2024,NA,5536.56
11664,11664,11664,5,30-03-2024,Completed,2916.76
11665,11665,11665,6,07-08-2024,Completed,3168.15
11666,11666,11666,-2,03-01-2025,Cancelled,5760.91
11667,11667,11667,8,12-06-2024,Completed,2720.13
11668,11668,11668,2,28-09-2023,Cancelled,13462.39
11669,11669,11669,10,07-04-2025,Completed,11615.05
11670,11670,11670,4,27-07-2024,Completed,13038.77
11671,11671,11671,-2,10-01-2025,Completed,11809.33
11672,11672,11672,-2,26-03-2024,Completed,14567.43
11673,11673,11673,10,07-07-2023,Cancelled,3865.14
11674,11674,11674,0,26-06-2023,NA,12442.88
11675,11675,11675,-2,24-11-2023,Cancelled,14007.55
11676,11676,11676,0,18-09-2023,Completed,9650.98
11677,11677,11677,2,01-12-2023,NA,7585.9
11678,11678,11678,9,09-06-2023,NA,5894.22
11679,11679,11679,6,17-03-2025,NA,12859.93
11680,11680,11680,0,19-01-2026,Completed,1089.76
11681,11681,11681,2,23-03-2026,Pending,10969.95
11682,11682,11682,6,28-02-2025,NA,1461.82
11683,11683,11683,7,08-03-2025,Pending,13774.24
11684,11684,11684,8,13-05-2024,NA,12893.51
11685,11685,11685,7,07-11-2023,Completed,9629.57
11686,11686,11686,1,19-01-2025,Completed,13986.89
11687,11687,11687,5,27-11-2025,Pending,1793.28
11688,11688,11688,3,21-01-2025,Pending,1635.11
11689,11689,11689,8,05-01-2026,Cancelled,4382.14
11690,11690,11690,10,01-07-2023,NA,6260.8
11691,11691,11691,4,15-06-2024,Cancelled,9741.4
11692,11692,11692,4,22-09-2023,Completed,10700.28
11693,11693,11693,5,22-10-2024,Completed,11924.04
11694,11694,11694,2,03-01-2025,Cancelled,5824.33
11695,11695,11695,3,07-08-2023,Cancelled,11653.59
11696,11696,11696,0,01-09-2023,Cancelled,0
11697,11697,11697,4,03-02-2025,NA,1426.22
11698,11698,11698,9,17-08-2025,Cancelled,9777.44
11699,11699,11699,10,29-05-2023,Cancelled,14123.08
11700,11700,11700,7,04-04-2024,Pending,3477.6
11701,11701,11701,9,01-08-2023,NA,5733.83
11702,11702,11702,3,12-01-2026,Pending,3197.92
11703,11703,11703,-2,14-05-2024,Completed,9107.43
11704,11704,11704,3,20-07-2023,Cancelled,12676.39
11705,11705,11705,1,03-06-2025,Pending,764.57
11706,11706,11706,9,25-09-2025,Cancelled,6581.07
11707,11707,11707,6,20-12-2023,Pending,12399.23
11708,11708,11708,10,07-10-2025,Completed,11906.46
11709,11709,11709,5,31-10-2023,Cancelled,8250.68
11710,11710,11710,1,19-01-2024,Cancelled,5150.94
11711,11711,11711,2,12-01-2026,Cancelled,10900.64
11712,11712,11712,2,20-10-2023,Completed,14400.9
11713,11713,11713,8,14-12-2023,Pending,14295.39
11714,11714,11714,1,03-07-2024,Cancelled,13414.45
11715,11715,11715,9,15-02-2025,Completed,10973.65
11716,11716,11716,1,01-08-2024,Cancelled,7393.85
11717,11717,11717,6,18-12-2023,Pending,0
11718,11718,11718,4,12-02-2024,Completed,7482.81
11719,11719,11719,4,14-02-2026,NA,12618.49
11720,11720,11720,6,13-03-2025,Completed,10201.72
11721,11721,11721,6,17-04-2025,Completed,13745.17
11722,11722,11722,6,12-04-2026,Pending,8099.61
11723,11723,11723,4,01-05-2026,Completed,11487.87
11724,11724,11724,8,11-08-2024,Completed,4584.84
11725,11725,11725,2,09-10-2024,Cancelled,14775.86
11726,11726,11726,10,25-09-2025,Pending,10282.14
11727,11727,11727,3,21-07-2025,Completed,7697.3
11728,11728,11728,9,31-12-2025,Completed,569.66
11729,11729,11729,6,23-05-2025,NA,911.06
11730,11730,11730,7,22-05-2023,Completed,5487.54
11731,11731,11731,0,21-03-2026,Cancelled,6404.32
11732,11732,11732,8,11-09-2025,NA,4013.99
11733,11733,11733,8,01-01-2026,Completed,972.61
11734,11734,11734,7,09-01-2024,Pending,10336.08
11735,11735,11735,0,04-01-2026,Cancelled,8416.43
11736,11736,11736,8,08-06-2024,Completed,11594.12
11737,11737,11737,-2,09-10-2024,Completed,4216.77
11738,11738,11738,-2,28-07-2025,Completed,12451.23
11739,11739,11739,4,12-11-2023,Cancelled,20.88
11740,11740,11740,0,05-01-2024,Completed,14070.73
11741,11741,11741,4,01-04-2025,Completed,10740.48
11742,11742,11742,-2,30-03-2025,NA,8399.79
11743,11743,11743,10,01-02-2024,Pending,8157.33
11744,11744,11744,5,05-02-2025,NA,6797.32
11745,11745,11745,7,23-11-2025,Completed,3831.83
11746,11746,11746,7,03-07-2023,Completed,10910.58
11747,11747,11747,10,29-09-2023,Completed,10995.87
11748,11748,11748,10,14-02-2025,Pending,1358.54
11749,11749,11749,1,11-03-2026,Cancelled,11221.38
11750,11750,11750,3,08-12-2024,Pending,9742.52
11751,11751,11751,0,14-02-2025,Completed,12069.7
11752,11752,11752,0,24-04-2024,Completed,13743.91
11753,11753,11753,10,23-02-2026,Pending,11640.74
11754,11754,11754,5,11-09-2023,Cancelled,5175.08
11755,11755,11755,4,03-06-2023,Completed,11602.42
11756,11756,11756,-2,27-07-2025,Completed,7707.63
11757,11757,11757,7,24-09-2024,Cancelled,3492.16
11758,11758,11758,3,10-06-2023,Cancelled,11731.36
11759,11759,11759,6,06-09-2023,Completed,1595.76
11760,11760,11760,9,29-11-2023,Completed,12225.19
11761,11761,11761,3,05-05-2026,Completed,5089.89
11762,11762,11762,7,11-04-2026,NA,11668.44
11763,11763,11763,4,22-06-2023,NA,12361.81
11764,11764,11764,10,17-08-2025,Completed,6094.68
11765,11765,11765,3,05-07-2024,Completed,6245.91
11766,11766,11766,4,23-08-2024,Cancelled,7469.47
11767,11767,11767,2,31-12-2023,Completed,14273.65
11768,11768,11768,-2,25-10-2025,Cancelled,8152.18
11769,11769,11769,10,14-05-2024,Completed,2216.27
11770,11770,11770,7,16-01-2025,Pending,11926.99
11771,11771,11771,4,09-03-2024,Completed,10256.15
11772,11772,11772,1,26-01-2026,Cancelled,0
11773,11773,11773,2,14-08-2025,NA,4980.8
11774,11774,11774,8,23-06-2023,Cancelled,6500.33
11775,11775,11775,1,06-04-2024,NA,13091.85
11776,11776,11776,0,15-09-2024,Completed,14766.91
11777,11777,11777,1,13-11-2024,Pending,6353
11778,11778,11778,2,21-06-2024,Pending,9521.6
11779,11779,11779,9,03-07-2023,NA,10671.35
11780,11780,11780,5,03-11-2023,Completed,8481.54
11781,11781,11781,4,12-03-2024,NA,14154.01
11782,11782,11782,7,26-03-2025,Cancelled,1211.27
11783,11783,11783,10,19-04-2024,NA,7082.77
11784,11784,11784,4,16-08-2024,Pending,1297.33
11785,11785,11785,4,21-12-2025,Completed,3106.5
11786,11786,11786,2,24-06-2025,Completed,13229.64
11787,11787,11787,2,24-04-2026,NA,12010.65
11788,11788,11788,1,06-02-2026,Completed,14466.55
11789,11789,11789,10,03-12-2024,Cancelled,14066.46
11790,11790,11790,10,05-08-2023,Completed,6610.46
11791,11791,11791,-2,28-08-2025,Completed,4403.08
11792,11792,11792,6,15-12-2025,Pending,14416.76
11793,11793,11793,10,16-01-2024,Completed,2994.26
11794,11794,11794,8,23-04-2024,Completed,13099.58
11795,11795,11795,10,23-04-2025,Pending,6106.61
11796,11796,11796,4,29-05-2023,Pending,58.45
11797,11797,11797,0,30-06-2023,NA,2560.94
11798,11798,11798,6,15-03-2024,Cancelled,13060.18
11799,11799,11799,3,31-08-2024,Completed,10177.54
11800,11800,11800,6,05-02-2024,Completed,13368.97
11801,11801,11801,2,23-11-2025,Completed,14146.98
11802,11802,11802,4,02-01-2026,Completed,8090.75
11803,11803,11803,1,09-10-2025,Pending,7360.65
11804,11804,11804,3,16-06-2025,Cancelled,12316.38
11805,11805,11805,8,08-03-2026,Completed,7822.11
11806,11806,11806,5,28-09-2023,Completed,3754.14
11807,11807,11807,-2,06-05-2025,Completed,10598.56
11808,11808,11808,1,13-11-2025,NA,5891.39
11809,11809,11809,10,19-07-2025,Cancelled,2912.67
11810,11810,11810,4,05-05-2025,Completed,9926.29
11811,11811,11811,2,22-04-2025,Completed,14195.23
11812,11812,11812,8,10-02-2026,Pending,4759.55
11813,11813,11813,5,13-05-2025,Cancelled,0
11814,11814,11814,2,01-05-2024,Cancelled,9800.56
11815,11815,11815,7,30-10-2023,NA,421.88
11816,11816,11816,-2,08-03-2024,Completed,7046.54
11817,11817,11817,2,18-10-2024,Completed,14574.96
11818,11818,11818,1,05-11-2025,Cancelled,3658.78
11819,11819,11819,1,12-08-2024,Completed,1722.54
11820,11820,11820,1,26-03-2024,Completed,5599.42
11821,11821,11821,5,27-11-2023,Completed,5181.11
11822,11822,11822,9,25-04-2024,Completed,13996.41
11823,11823,11823,2,18-01-2026,Pending,942.31
11824,11824,11824,5,20-09-2023,NA,7314
11825,11825,11825,6,16-04-2025,Pending,4590.72
11826,11826,11826,2,14-11-2023,Pending,12888.55
11827,11827,11827,10,06-12-2023,Pending,5887.73
11828,11828,11828,10,11-07-2024,Pending,11528.1
11829,11829,11829,5,06-11-2023,Completed,5929.05
11830,11830,11830,9,25-07-2023,NA,3130.65
11831,11831,11831,5,24-05-2024,Completed,6861.9
11832,11832,11832,9,10-12-2025,Cancelled,0
11833,11833,11833,8,18-07-2025,Pending,14925.99
11834,11834,11834,-2,23-01-2024,NA,315.36
11835,11835,11835,10,21-10-2024,Completed,14949.74
11836,11836,11836,10,24-10-2025,Cancelled,14311.75
11837,11837,11837,1,12-07-2023,NA,2496.01
11838,11838,11838,-2,28-12-2023,Cancelled,5957.97
11839,11839,11839,-2,05-06-2023,Pending,10682
11840,11840,11840,-2,14-10-2023,Completed,11475.69
11841,11841,11841,1,10-10-2025,Completed,13129.19
11842,11842,11842,7,15-05-2023,Completed,5511.66
11843,11843,11843,0,23-07-2025,Completed,12132.3
11844,11844,11844,0,19-05-2024,Completed,8427
11845,11845,11845,8,18-01-2025,Cancelled,13097.27
11846,11846,11846,7,03-12-2023,Pending,5109.18
11847,11847,11847,4,22-07-2023,NA,10699.37
11848,11848,11848,4,06-12-2025,Pending,3673.77
11849,11849,11849,3,16-01-2025,Completed,4338.65
11850,11850,11850,10,01-05-2026,Pending,14260.24
11851,11851,11851,2,09-06-2023,Cancelled,2563.48
11852,11852,11852,9,30-01-2025,Pending,14687.53
11853,11853,11853,6,19-11-2023,Completed,9027.37
11854,11854,11854,-2,08-04-2024,Pending,3172.15
11855,11855,11855,2,18-04-2024,Cancelled,0
11856,11856,11856,0,08-05-2025,Completed,6777.59
11857,11857,11857,1,14-03-2026,Completed,0
11858,11858,11858,4,15-12-2025,NA,3582.1
11859,11859,11859,2,29-12-2025,NA,6324.7
11860,11860,11860,8,04-05-2024,Completed,12839.13
11861,11861,11861,0,09-11-2023,Completed,14404.65
11862,11862,11862,2,24-07-2025,Pending,9061.96
11863,11863,11863,5,18-11-2025,Completed,2386.19
11864,11864,11864,1,22-08-2024,Completed,5004.52
11865,11865,11865,9,08-07-2025,Completed,10981.84
11866,11866,11866,5,24-09-2023,Cancelled,11583.07
11867,11867,11867,9,29-05-2023,Cancelled,4711.73
11868,11868,11868,2,26-02-2026,Completed,6755.21
11869,11869,11869,1,30-08-2023,NA,14528.29
11870,11870,11870,-2,26-05-2025,Completed,5188.03
11871,11871,11871,5,29-05-2023,Completed,5592.64
11872,11872,11872,10,21-01-2024,NA,7117.31
11873,11873,11873,6,16-07-2025,Completed,6190.39
11874,11874,11874,0,08-02-2024,NA,2974.37
11875,11875,11875,1,13-09-2024,Pending,179.79
11876,11876,11876,2,17-10-2023,Cancelled,5259.3
11877,11877,11877,-2,27-02-2026,Completed,12446.36
11878,11878,11878,2,16-03-2024,NA,7464.41
11879,11879,11879,3,10-11-2024,Completed,10988.47
11880,11880,11880,2,07-09-2025,Completed,2471.93
11881,11881,11881,10,02-07-2025,Cancelled,3695.52
11882,11882,11882,7,09-10-2024,NA,7756.21
11883,11883,11883,1,01-02-2024,Completed,3446.43
11884,11884,11884,3,20-08-2025,Cancelled,6846.14
11885,11885,11885,8,23-06-2025,Completed,8140.55
11886,11886,11886,7,22-01-2024,Pending,13634.11
11887,11887,11887,6,25-12-2024,Completed,2679.3
11888,11888,11888,5,20-01-2024,Pending,14014.25
11889,11889,11889,9,11-06-2023,Completed,14424.25
11890,11890,11890,9,12-07-2025,Pending,10382.71
11891,11891,11891,6,02-06-2023,Pending,7703.49
11892,11892,11892,5,27-07-2025,NA,5623.85
11893,11893,11893,6,09-12-2024,NA,2065.9
11894,11894,11894,2,19-10-2025,Completed,9419.25
11895,11895,11895,-2,26-11-2025,Cancelled,5066.16
11896,11896,11896,10,10-11-2025,Cancelled,5481.12
11897,11897,11897,9,29-06-2025,Completed,565.27
11898,11898,11898,9,18-11-2024,NA,2714.54
11899,11899,11899,5,13-07-2025,Pending,605.63
11900,11900,11900,4,24-04-2025,Pending,169.98
11901,11901,11901,3,10-06-2023,Completed,4429.68
11902,11902,11902,5,03-07-2024,Completed,3449.31
11903,11903,11903,5,19-01-2025,Pending,9328.9
11904,11904,11904,3,31-01-2025,NA,5346.7
11905,11905,11905,6,23-04-2025,NA,0
11906,11906,11906,-2,01-10-2023,Completed,11080.24
11907,11907,11907,3,17-02-2025,Cancelled,12392.42
11908,11908,11908,4,16-09-2024,Cancelled,8250.51
11909,11909,11909,8,24-04-2024,Completed,6600.99
11910,11910,11910,9,20-01-2024,NA,10908.38
11911,11911,11911,8,21-08-2025,Pending,10447.85
11912,11912,11912,6,20-09-2025,Pending,12910.49
11913,11913,11913,1,26-01-2025,Cancelled,2948.71
11914,11914,11914,4,15-04-2025,Pending,6918.4
11915,11915,11915,4,13-01-2026,Completed,11784.54
11916,11916,11916,8,09-01-2024,NA,1872.28
11917,11917,11917,0,03-04-2025,Completed,8524.17
11918,11918,11918,7,13-07-2024,NA,13011.54
11919,11919,11919,8,22-02-2025,Completed,11261.42
11920,11920,11920,4,12-10-2025,Cancelled,14175.15
11921,11921,11921,7,27-08-2024,Cancelled,0
11922,11922,11922,2,31-05-2023,Completed,2253.72
11923,11923,11923,-2,29-03-2026,Completed,5842.67
11924,11924,11924,9,04-05-2025,Pending,3825.26
11925,11925,11925,8,18-07-2025,Cancelled,9479.03
11926,11926,11926,7,02-10-2025,Completed,13904.78
11927,11927,11927,2,13-06-2025,Completed,8887.88
11928,11928,11928,0,14-07-2025,Completed,4532.77
11929,11929,11929,8,25-08-2023,NA,8359.31
11930,11930,11930,-2,21-08-2024,Cancelled,9145.72
11931,11931,11931,10,08-09-2025,Pending,6635.73
11932,11932,11932,9,29-05-2023,Pending,2391.45
11933,11933,11933,10,02-10-2023,NA,6004.23
11934,11934,11934,1,15-11-2025,NA,14496.35
11935,11935,11935,9,12-12-2023,Pending,5433.18
11936,11936,11936,2,08-08-2023,Completed,13953.06
11937,11937,11937,2,07-09-2024,Cancelled,10198.99
11938,11938,11938,8,27-03-2026,NA,5210.64
11939,11939,11939,-2,16-02-2026,Cancelled,9105.62
11940,11940,11940,8,17-01-2024,Completed,1289.56
11941,11941,11941,7,24-08-2023,Completed,14295.77
11942,11942,11942,4,09-04-2025,Completed,3649.03
11943,11943,11943,10,21-09-2023,Completed,1675.09
11944,11944,11944,8,06-11-2023,Completed,12518.45
11945,11945,11945,4,13-01-2024,Pending,13176.02
11946,11946,11946,4,26-11-2023,Completed,904.35
11947,11947,11947,1,01-02-2024,Completed,8244.73
11948,11948,11948,1,11-11-2023,NA,10829.26
11949,11949,11949,2,31-01-2024,NA,4681.28
11950,11950,11950,3,19-02-2026,Completed,4219.04
11951,11951,11951,2,06-04-2026,NA,13558.02
11952,11952,11952,7,24-10-2023,Completed,5652.09
11953,11953,11953,10,14-09-2024,Pending,7603.89
11954,11954,11954,0,15-10-2025,Pending,854.44
11955,11955,11955,7,05-02-2025,Completed,11273.8
11956,11956,11956,3,28-04-2024,NA,13285.11
11957,11957,11957,5,07-04-2024,NA,4959.82
11958,11958,11958,5,17-12-2025,Completed,12095.55
11959,11959,11959,9,05-09-2024,Completed,8446.35
11960,11960,11960,3,04-10-2024,Completed,6567.93
11961,11961,11961,0,16-01-2026,Pending,13116.28
11962,11962,11962,2,30-10-2024,Completed,11328.14
11963,11963,11963,8,18-11-2024,Pending,9169.5
11964,11964,11964,4,21-11-2025,Completed,7284.02
11965,11965,11965,3,11-11-2024,Cancelled,14151.98
11966,11966,11966,1,21-07-2025,Cancelled,9270.31
11967,11967,11967,0,28-04-2026,NA,12464.21
11968,11968,11968,5,20-12-2024,Completed,12205.96
11969,11969,11969,4,15-12-2024,NA,13555.57
11970,11970,11970,8,29-03-2024,Cancelled,0
11971,11971,11971,4,06-08-2024,Completed,13973.66
